joint_0_vel,joint_1_vel,joint_2_vel,joint_3_vel,joint_4_vel,joint_5_vel,joint_6_vel,joint_7_vel,joint_8_vel,joint_9_vel,joint_10_vel,joint_11_vel,joint_12_vel,joint_13_vel,joint_14_vel,joint_15_vel,joint_16_vel,joint_17_vel,joint_18_vel,joint_19_vel,joint_20_vel,joint_21_vel,joint_22_vel,joint_23_vel,joint_24_vel,joint_25_vel,joint_26_vel,joint_27_vel,joint_28_vel
-0.059443,-0.003691,-0.002755,0.035793,0.005878,0.004728,-0.013739,0.041441,-0.004568,0.050980,0.019532,-0.041349,0.005946,-0.027024,-0.018160,0.012131,-0.003551,0.007629,0.000000,-0.019158,0.000479,0.000000,-0.022452,-0.010808,0.021663,0.014642,-0.016741,-0.027093,-0.006362
-0.039391,0.003414,-0.008466,0.040275,-0.006421,0.000403,-0.026313,0.010149,0.021768,0.082972,0.029369,-0.026810,-0.010718,-0.028216,-0.023809,0.004845,0.015329,0.012316,0.000000,-0.019680,0.002527,0.000000,-0.040860,-0.002503,0.037991,0.021317,-0.010291,-0.004006,-0.015666
-0.029365,0.006967,-0.011322,0.042517,-0.012571,-0.001759,-0.032600,-0.005498,0.034936,0.098968,0.034287,-0.019541,-0.019049,-0.028812,-0.026633,0.001202,0.024769,0.014660,0.000000,-0.019941,0.003551,0.000000,-0.050064,0.001649,0.046155,0.024655,-0.007065,0.007537,-0.020317
-0.055557,-0.006050,0.008792,0.012914,-0.009221,0.006196,-0.033180,0.001083,-0.021991,0.037492,-0.006165,-0.046245,0.010822,-0.013853,0.010655,-0.008755,-0.008411,0.005170,0.000000,-0.024877,-0.001037,0.000000,-0.019798,-0.026494,-0.013712,0.005272,0.012753,0.016081,0.003870
-0.043427,0.011174,0.008729,0.003828,-0.002956,0.010426,-0.033652,-0.004584,-0.028677,0.031452,-0.022389,-0.048554,0.024863,-0.013485,0.009967,-0.003471,-0.008759,-0.002234,0.000000,-0.032696,-0.001507,0.000000,-0.005554,-0.019392,-0.037352,-0.005786,0.012105,0.019663,0.000927
-0.019165,0.045621,0.008604,-0.014344,0.009575,0.018887,-0.034595,-0.015917,-0.042051,0.019373,-0.054838,-0.053172,0.052947,-0.012748,0.008591,0.007095,-0.009456,-0.017041,0.000000,-0.048333,-0.002446,0.000000,0.022935,-0.005188,-0.084632,-0.027902,0.010811,0.026828,-0.004960
-0.061779,0.000975,-0.002554,0.019823,-0.001722,0.013265,-0.034746,0.015317,-0.008857,0.064229,-0.001815,-0.052025,0.037078,-0.016467,-0.009987,0.004101,0.012560,0.011250,0.000000,-0.041767,-0.010622,0.000000,-0.011460,-0.014718,0.009464,0.005894,0.010447,0.020508,0.000730
-0.083086,-0.021348,-0.008133,0.036907,-0.007370,0.010454,-0.034821,0.030935,0.007739,0.086657,0.024696,-0.051452,0.029143,-0.018327,-0.019276,0.002604,0.023568,0.025396,0.000000,-0.038484,-0.014709,0.000000,-0.028657,-0.019484,0.056513,0.022791,0.010265,0.017347,0.003575
-0.039945,0.026652,0.004110,0.018733,-0.005178,0.021265,-0.035544,-0.000031,-0.006602,0.064816,-0.011165,-0.071551,0.063225,-0.033299,-0.021195,0.009649,-0.011201,0.013405,0.000000,-0.062156,-0.031968,0.000000,-0.033717,0.014638,0.006232,0.000222,0.004185,-0.006797,0.000530
-0.050113,0.010675,0.005236,0.025060,-0.003926,0.017356,-0.027778,0.006113,-0.000871,0.065145,-0.005620,-0.066372,0.049831,-0.031191,-0.010984,0.011265,-0.002207,0.018326,0.000000,-0.056869,-0.028218,0.000000,-0.034665,0.013055,0.011918,0.004030,0.003073,-0.002806,0.004538
-0.070447,-0.021280,0.007489,0.037715,-0.001422,0.009538,-0.012246,0.018403,0.010591,0.065802,0.005470,-0.056015,0.023042,-0.026976,0.009438,0.014498,0.015782,0.028169,0.000000,-0.046295,-0.020717,0.000000,-0.036560,0.009889,0.023290,0.011645,0.000848,0.005175,0.012554
-0.001025,0.050588,0.007009,-0.006421,-0.001392,-0.013164,0.040095,-0.038878,-0.023338,0.004609,-0.049458,-0.060974,0.060053,-0.026904,-0.011538,0.041573,0.027593,0.019442,0.000000,-0.067285,0.013255,0.000000,-0.035287,0.012913,-0.005127,-0.000363,-0.001269,0.017042,0.031330
0.033687,0.086523,0.006769,-0.028489,-0.001377,-0.024515,0.066266,-0.067518,-0.040303,-0.025987,-0.076922,-0.063454,0.078558,-0.026869,-0.022026,0.055110,0.033499,0.015078,0.000000,-0.077780,0.030241,0.000000,-0.034651,0.014425,-0.019335,-0.006367,-0.002327,0.022976,0.040718
-0.111383,-0.070064,0.018480,0.037905,-0.004606,0.023544,-0.139864,0.072106,0.012304,0.102591,0.064172,-0.050225,-0.039350,-0.010766,0.031114,-0.003955,0.040534,-0.026090,0.000000,-0.023857,-0.020803,0.000000,-0.034028,0.018825,0.029456,0.003372,0.003265,0.032948,-0.046040
-0.071140,-0.018821,0.018904,0.006744,-0.001136,0.003971,-0.090636,0.021891,-0.003139,0.069119,0.021040,-0.052224,-0.017478,-0.022934,0.008139,0.019727,0.048759,-0.010641,0.000000,-0.028976,0.007623,0.000000,-0.040241,-0.002357,0.022075,0.008653,0.004756,0.018548,-0.015219
0.009347,0.083665,0.019751,-0.055579,0.005804,-0.035173,0.007820,-0.078539,-0.034025,0.002176,-0.065222,-0.056223,0.026266,-0.047270,-0.037812,0.067091,0.065210,0.020257,0.000000,-0.039214,0.064477,0.000000,-0.052668,-0.044722,0.007311,0.019213,0.007737,-0.010252,0.046422
-0.097916,-0.019340,0.012584,-0.002084,-0.003633,0.009424,-0.092579,0.007197,-0.000744,0.064159,0.020539,-0.062772,0.014830,-0.038031,0.005497,0.027556,0.026152,0.013451,0.000000,-0.034496,0.025736,0.000000,-0.081142,-0.027774,0.003986,0.021000,0.023357,-0.027239,0.053443
-0.151547,-0.070843,0.009000,0.024664,-0.008352,0.031722,-0.142778,0.050065,0.015896,0.095150,0.063419,-0.066047,0.009112,-0.033411,0.027152,0.007789,0.006623,0.010048,0.000000,-0.032136,0.006366,0.000000,-0.095379,-0.019299,0.002324,0.021893,0.031167,-0.035732,0.056954
-0.056047,0.008672,0.008914,-0.024549,-0.018935,0.001821,-0.055836,-0.023147,0.024294,0.066431,0.009166,-0.047282,-0.013871,-0.040402,-0.002434,0.034275,0.046806,0.028369,0.000000,-0.022770,0.040308,0.000000,-0.110217,0.015322,0.010447,0.023714,0.022517,-0.072921,0.053787
-0.044081,0.005079,0.005277,0.004233,-0.012934,-0.000703,-0.031590,-0.019724,0.025086,0.068547,0.013313,-0.037369,-0.015228,-0.032351,0.003020,0.022397,0.054481,0.024697,0.000000,-0.023855,0.045469,0.000000,-0.099286,0.006344,0.008345,0.013821,0.013005,-0.042631,0.040292
-0.020147,-0.002107,-0.001997,0.061796,-0.000932,-0.005752,0.016904,-0.012877,0.026671,0.072777,0.021608,-0.017542,-0.017942,-0.016248,0.013928,-0.001359,0.069830,0.017353,0.000000,-0.026025,0.055790,0.000000,-0.077423,-0.011610,0.004140,-0.005964,-0.006021,0.017950,0.013301
-0.027567,-0.007761,0.005249,0.020797,-0.017141,-0.009492,0.001743,-0.016164,0.015327,0.054293,0.019835,-0.026735,-0.020798,-0.014460,0.010127,0.010300,0.046461,0.014852,0.000000,-0.020572,0.054259,0.000000,-0.062560,-0.008682,-0.006546,0.003620,0.000691,0.002635,-0.008281
-0.031276,-0.010587,0.008872,0.000297,-0.025245,-0.011362,-0.005838,-0.017807,0.009656,0.045050,0.018949,-0.031332,-0.022227,-0.013565,0.008226,0.016129,0.034776,0.013601,0.000000,-0.017846,0.053494,0.000000,-0.055128,-0.007218,-0.011889,0.008413,0.004047,-0.005022,-0.019072
-0.048006,0.001310,0.002244,-0.011628,0.030363,0.006281,-0.029609,0.015004,-0.026146,-0.004597,-0.032472,-0.035924,0.014863,-0.017760,0.004839,0.009584,0.012449,0.004952,0.000000,-0.037780,0.047990,0.000000,-0.056012,0.025621,-0.047480,0.001033,0.002353,0.006991,0.025487
-0.036781,0.003969,0.005364,-0.011680,0.020755,-0.001568,-0.030417,0.020053,-0.018226,0.005958,-0.026951,-0.028775,-0.004122,-0.009361,0.001554,0.020530,0.018425,0.005562,0.000000,-0.030507,0.050963,0.000000,-0.052080,0.021355,-0.025945,0.003207,0.002354,0.004763,0.020880
-0.014332,0.009287,0.011605,-0.011784,0.001540,-0.017265,-0.032035,0.030150,-0.002385,0.027069,-0.015909,-0.014477,-0.042093,0.007439,-0.005016,0.042422,0.030377,0.006782,0.000000,-0.015961,0.056909,0.000000,-0.044217,0.012823,0.017125,0.007554,0.002356,0.000306,0.011667
-0.007772,-0.001555,-0.006021,0.025276,-0.008610,-0.010014,0.013732,0.020520,0.015899,0.046836,0.007740,-0.008888,-0.026410,-0.007682,0.003847,0.001986,0.034392,0.006374,0.000000,-0.030659,0.043257,0.000000,-0.038970,0.025530,0.021701,0.010820,-0.008802,-0.003832,0.008321
-0.004492,-0.006977,-0.014835,0.043806,-0.013685,-0.006388,0.036615,0.015705,0.025040,0.056720,0.019564,-0.006094,-0.018568,-0.015243,0.008278,-0.018232,0.036399,0.006170,0.000000,-0.038009,0.036432,0.000000,-0.036346,0.031884,0.023988,0.012452,-0.014382,-0.005900,0.006647
0.011671,-0.000393,-0.020933,0.039398,-0.005681,-0.017055,0.035530,0.005524,0.041426,0.089182,0.012389,-0.006455,-0.044401,-0.044913,0.002395,-0.012853,0.019362,0.016928,0.000000,-0.013411,0.026554,0.000000,-0.041560,0.005825,0.029629,0.016701,-0.016088,0.010490,-0.011478
-0.000656,-0.000302,-0.014794,0.039642,-0.001987,-0.013009,0.029160,0.004769,0.028221,0.075856,0.012691,-0.003173,-0.051987,-0.036928,0.003096,-0.010283,0.024428,0.017246,0.000000,-0.006510,0.035392,0.000000,-0.037962,0.004956,0.020151,0.014186,-0.011295,0.010356,-0.002180
-0.025309,-0.000119,-0.002516,0.040129,0.005400,-0.004916,0.016420,0.003260,0.001810,0.049204,0.013295,0.003390,-0.067157,-0.020958,0.004497,-0.005143,0.034561,0.017883,0.000000,0.007292,0.053068,0.000000,-0.030767,0.003220,0.001195,0.009157,-0.001709,0.010087,0.016415
0.035080,0.061135,0.003402,-0.013424,0.010030,-0.022715,0.039580,-0.020362,-0.051119,-0.024604,-0.066491,-0.015745,-0.003256,-0.030181,0.004362,0.021265,0.026217,0.011356,0.000000,-0.039841,0.049561,0.000000,0.003873,0.004810,-0.028686,-0.003732,0.007042,0.007122,0.019680
0.065274,0.091763,0.006362,-0.040201,0.012345,-0.031615,0.051160,-0.032173,-0.077583,-0.061508,-0.106384,-0.025313,0.028694,-0.034793,0.004295,0.034468,0.022044,0.008093,0.000000,-0.063407,0.047808,0.000000,0.021193,0.005606,-0.043627,-0.010177,0.011418,0.005640,0.021313
-0.084003,-0.066479,-0.003702,0.016154,-0.007267,0.006740,-0.070334,0.064420,-0.007661,0.055924,0.037570,-0.005579,-0.042198,0.014840,0.032369,-0.022566,-0.012302,-0.020299,0.000000,-0.010371,0.013669,0.000000,0.009348,0.048924,-0.047578,-0.009300,-0.003278,-0.003347,-0.010226
-0.053530,-0.041758,-0.003521,0.010544,-0.007522,0.000805,-0.051637,0.045587,0.004905,0.052754,0.034581,-0.002025,-0.048696,0.006106,0.020080,-0.011380,-0.007068,-0.016142,0.000000,-0.003852,0.018985,0.000000,0.003839,0.032630,-0.028641,-0.008319,-0.001623,-0.014329,-0.010210
0.007415,0.007685,-0.003158,-0.000676,-0.008032,-0.011066,-0.014243,0.007921,0.030038,0.046413,0.028603,0.005082,-0.061693,-0.011361,-0.004498,0.010993,0.003401,-0.007828,0.000000,0.009187,0.029619,0.000000,-0.007181,0.000043,0.009233,-0.006356,0.001686,-0.036292,-0.010177
0.002589,0.005969,-0.010555,-0.005075,-0.004995,0.000590,0.023287,0.007903,-0.001665,0.020722,-0.005061,-0.001553,-0.039486,-0.017228,-0.014900,-0.003154,-0.000988,-0.001495,0.000000,0.003031,0.020123,0.000000,0.008152,-0.006820,-0.001004,0.001354,-0.006202,-0.001913,-0.035854
0.000175,0.005110,-0.014254,-0.007274,-0.003476,0.006418,0.042052,0.007894,-0.017516,0.007877,-0.021893,-0.004871,-0.028383,-0.020161,-0.020100,-0.010228,-0.003183,0.001672,0.000000,-0.000046,0.015374,0.000000,0.015818,-0.010252,-0.006123,0.005209,-0.010146,0.015276,-0.048693
-0.031645,-0.025606,-0.022932,0.002908,-0.019047,-0.004537,-0.004484,-0.006668,0.001004,0.075595,0.023047,0.002725,-0.023367,-0.026408,-0.019811,-0.001867,-0.015231,0.021762,0.000000,0.004942,0.019455,0.000000,-0.024029,0.001606,-0.001386,0.018175,-0.000854,0.004562,0.027695
-0.025778,-0.024590,-0.016179,0.001801,-0.015416,-0.005495,-0.004920,0.004646,-0.009572,0.061800,0.014253,0.005746,-0.026137,-0.031764,-0.015655,-0.009358,-0.013825,0.010881,0.000000,0.002583,0.011582,0.000000,-0.005355,-0.000255,-0.000358,0.014869,0.000864,0.000365,0.017719
-0.014046,-0.022556,-0.002674,-0.000413,-0.008152,-0.007412,-0.005793,0.027274,-0.030723,0.034211,-0.003336,0.011787,-0.031675,-0.042475,-0.007343,-0.024340,-0.011011,-0.010880,0.000000,-0.002135,-0.004163,0.000000,0.031993,-0.003975,0.001698,0.008256,0.004300,-0.008028,-0.002234
-0.031345,-0.010791,-0.000221,-0.019543,-0.028942,-0.010660,-0.027699,-0.012788,-0.000275,0.063287,0.006702,0.015678,-0.042616,-0.045954,-0.004764,0.007060,-0.002857,0.007095,0.000000,0.017422,0.021679,0.000000,-0.016754,-0.014966,0.013367,0.019811,0.007683,-0.019707,0.012791
-0.039995,-0.004909,0.001006,-0.029107,-0.039337,-0.012285,-0.038652,-0.032819,0.014949,0.077825,0.011721,0.017624,-0.048087,-0.047693,-0.003474,0.022759,0.001220,0.016083,0.000000,0.027201,0.034600,0.000000,-0.041127,-0.020461,0.019201,0.025588,0.009375,-0.025546,0.020303
-0.003238,-0.020805,-0.015783,0.050547,-0.012921,0.012747,0.042370,0.019830,-0.005784,0.063833,0.035104,0.009724,-0.006337,-0.016304,-0.011906,-0.001495,-0.001853,0.029384,0.000000,-0.003068,0.007099,0.000000,-0.007943,0.008250,0.003097,-0.035900,-0.020200,0.045527,-0.022545
-0.009984,-0.022949,-0.013265,0.040594,-0.008430,0.010748,0.032780,0.028569,0.007184,0.067458,0.028076,0.012687,-0.016904,-0.020151,-0.012762,-0.000732,0.001082,0.029287,0.000000,0.003624,0.009693,0.000000,-0.006745,0.003388,0.026099,-0.014385,-0.018678,0.031601,-0.019910
-0.023476,-0.027236,-0.008229,0.020689,0.000553,0.006750,0.013600,0.046047,0.033120,0.074708,0.014020,0.018615,-0.038037,-0.027845,-0.014474,0.000794,0.006952,0.029091,0.000000,0.017009,0.014881,0.000000,-0.004349,-0.006337,0.072104,0.028644,-0.015635,0.003748,-0.014640
0.016769,0.003580,-0.014797,0.014116,-0.020302,-0.000538,0.026449,0.033207,0.018740,0.041759,0.021342,0.036114,-0.026844,-0.020130,0.027797,-0.004652,0.026984,0.014884,0.000000,0.011809,0.022775,0.000000,-0.038972,0.015167,-0.009836,-0.039029,-0.017118,-0.029622,0.004387
0.036891,0.018989,-0.018081,0.010829,-0.030729,-0.004182,0.032874,0.026787,0.011550,0.025284,0.025003,0.044864,-0.021247,-0.016272,0.048932,-0.007374,0.037000,0.007781,0.000000,0.009209,0.026722,0.000000,-0.056283,0.025919,-0.050806,-0.072865,-0.017860,-0.046307,0.013901
-0.010849,-0.018158,-0.010865,0.044782,-0.010200,0.013913,0.030278,0.019247,0.010583,0.035489,0.011646,0.033839,-0.007524,-0.025263,-0.019159,-0.014420,0.007135,-0.004280,0.000000,0.004481,0.008054,0.000000,-0.009066,-0.017017,0.000722,-0.010261,-0.009331,-0.020876,-0.010671
-0.008783,-0.010221,-0.009888,0.017961,-0.018060,0.021423,0.010079,0.008993,-0.004391,0.012759,0.012891,0.012467,0.020840,-0.028469,-0.016087,-0.018487,-0.004290,-0.006663,0.000000,-0.004591,-0.003283,0.000000,-0.002416,-0.030554,-0.005513,-0.012956,0.001309,-0.014468,-0.021019
-0.004653,0.005653,-0.007935,-0.035681,-0.033780,0.036445,-0.030319,-0.011513,-0.034337,-0.032701,0.015380,-0.030277,0.077569,-0.034880,-0.009943,-0.026622,-0.027140,-0.011430,0.000000,-0.022734,-0.025957,0.000000,0.010883,-0.057626,-0.017982,-0.018346,0.022589,-0.001651,-0.041716
-0.008527,-0.006754,0.001505,-0.021389,-0.024300,0.027435,-0.011508,-0.014915,-0.010602,0.001571,0.013659,-0.018384,0.048299,-0.021158,-0.021662,-0.004354,0.004169,0.003851,0.000000,-0.014168,-0.008614,0.000000,-0.031897,-0.015399,0.009498,-0.000593,0.014189,-0.013037,0.006487
-0.010464,-0.012957,0.006226,-0.014243,-0.019560,0.022930,-0.002103,-0.016615,0.001266,0.018708,0.012799,-0.012438,0.033664,-0.014297,-0.027521,0.006781,0.019823,0.011491,0.000000,-0.009885,0.000057,0.000000,-0.053287,0.005714,0.023237,0.008284,0.009989,-0.018729,0.030588
-0.014745,-0.003249,-0.001124,0.001849,-0.002162,0.020870,-0.013138,-0.003996,-0.005861,0.023732,0.011369,-0.020989,0.034005,-0.031542,-0.002940,0.018561,0.018808,0.001255,0.000000,-0.003551,-0.004767,0.000000,-0.039629,0.000560,-0.005963,-0.012702,0.010836,-0.009807,0.013049
-0.020304,-0.004655,-0.000259,-0.010796,-0.004697,0.023780,-0.017933,0.007326,-0.015372,0.017165,0.001592,-0.025806,0.047370,-0.021694,0.008541,0.012059,0.019958,-0.003321,0.000000,-0.011973,-0.004637,0.000000,-0.039462,-0.011267,-0.010027,-0.015382,0.006097,-0.008694,0.001049
-0.031423,-0.007468,0.001473,-0.036086,-0.009767,0.029600,-0.027523,0.029970,-0.034393,0.004030,-0.017963,-0.035441,0.074100,-0.001998,0.031502,-0.000944,0.022259,-0.012471,0.000000,-0.028818,-0.004377,0.000000,-0.039128,-0.034921,-0.018154,-0.020741,-0.003380,-0.006467,-0.022949
-0.012216,0.006944,0.003880,-0.018113,-0.000008,0.017413,-0.022427,0.020821,-0.015114,0.004320,-0.007575,-0.024817,0.045319,-0.003475,0.011392,0.013490,0.027916,-0.009837,0.000000,-0.029309,-0.012624,0.000000,-0.038961,-0.027411,0.003279,-0.029852,-0.005023,0.025419,-0.033712
-0.002612,0.014150,0.005083,-0.009127,0.004871,0.011320,-0.019880,0.016246,-0.005475,0.004465,-0.002382,-0.019505,0.030928,-0.004213,0.001337,0.020707,0.030745,-0.008520,0.000000,-0.029554,-0.016748,0.000000,-0.038878,-0.023656,0.013995,-0.034408,-0.005844,0.041363,-0.039093
0.026997,-0.012280,-0.019383,0.017926,-0.016934,0.014905,0.050910,0.008652,-0.003788,0.003821,-0.006827,-0.024000,0.047582,-0.015310,0.026402,-0.013597,0.050544,-0.003220,0.000000,-0.039915,-0.031346,0.000000,-0.005693,0.023327,0.033035,-0.029868,-0.021657,0.081935,-0.081043
0.016221,-0.019439,-0.016027,0.005932,-0.024057,0.014603,0.032254,0.001716,-0.005197,-0.003680,0.006404,-0.024172,0.040795,-0.004386,0.004282,-0.012510,0.040812,-0.013416,0.000000,-0.039878,-0.036938,0.000000,0.011505,0.004805,0.049779,-0.018222,-0.016195,0.048168,-0.071273
-0.005330,-0.033757,-0.009314,-0.018057,-0.038304,0.013998,-0.005059,-0.012156,-0.008016,-0.018682,0.032865,-0.024515,0.027219,0.017461,-0.039958,-0.010335,0.021350,-0.033808,0.000000,-0.039804,-0.048122,0.000000,0.045902,-0.032240,0.083267,0.005069,-0.005271,-0.019366,-0.051733
-0.004321,-0.022594,-0.003519,-0.002409,-0.017644,0.017698,-0.006524,0.011440,-0.014588,-0.002233,0.013278,-0.053133,0.055325,-0.016050,-0.017680,-0.004475,0.024416,-0.004615,0.000000,-0.036108,-0.036519,0.000000,-0.029157,-0.013089,0.068324,-0.020409,-0.005778,0.021061,0.011596
-0.003816,-0.017013,-0.000621,0.005414,-0.007313,0.019547,-0.007257,0.023238,-0.017874,0.005992,0.003484,-0.067441,0.069378,-0.032805,-0.006541,-0.001545,0.025949,0.009982,0.000000,-0.034261,-0.030717,0.000000,-0.066687,-0.003514,0.060852,-0.033149,-0.006031,0.041275,0.043261
0.103097,0.121312,0.002546,-0.058608,0.028174,-0.017871,0.044890,-0.035596,-0.073632,-0.086873,-0.115958,-0.067195,0.098655,-0.008388,0.016228,0.065453,0.029808,-0.009925,0.000000,-0.081278,0.010815,0.000000,-0.027344,0.005959,-0.051489,-0.034536,-0.000549,-0.002458,0.032622
0.052361,0.052816,-0.002505,-0.020092,0.015669,-0.005009,0.020581,-0.006817,-0.034921,-0.032758,-0.053875,-0.059505,0.067823,-0.001415,0.021383,0.039845,0.027522,-0.008527,0.000000,-0.067264,-0.015814,0.000000,-0.019549,0.009618,-0.020443,-0.022364,-0.002096,0.003486,0.013177
-0.049109,-0.084176,-0.012607,0.056942,-0.009341,0.020714,-0.028039,0.050741,0.042501,0.075472,0.070291,-0.044124,0.006158,0.012531,0.031693,-0.011373,0.022949,-0.005733,0.000000,-0.039235,-0.069072,0.000000,-0.003959,0.016935,0.041648,0.001981,-0.005192,0.015372,-0.025714
-0.015423,-0.008798,-0.014762,0.025835,0.003054,-0.003048,-0.034996,0.032589,0.048568,0.055285,0.055248,-0.039001,0.001534,0.006511,-0.016456,0.022211,0.020326,-0.000078,0.000000,-0.005661,-0.018945,0.000000,-0.003904,-0.001158,0.004914,0.012308,-0.001236,0.003924,-0.001537
0.001420,0.028890,-0.015839,0.010282,0.009252,-0.014929,-0.038475,0.023513,0.051601,0.045192,0.047726,-0.036439,-0.000778,0.003501,-0.040530,0.039003,0.019015,0.002750,0.000000,0.011126,0.006119,0.000000,-0.003877,-0.010204,-0.013453,0.017472,0.000743,-0.001800,0.010551
-0.003818,-0.019170,-0.011348,0.001118,0.007435,-0.000215,0.007201,-0.002661,-0.016271,-0.017383,-0.011123,-0.019240,-0.004737,0.022562,0.022893,-0.001209,0.033449,-0.024879,0.000000,-0.021529,-0.033070,0.000000,0.012764,0.038001,0.032611,-0.028671,-0.006812,0.043031,0.004895
-0.002156,-0.003798,-0.004917,-0.018137,-0.008279,-0.010167,-0.012149,-0.005813,-0.011804,-0.010230,-0.013466,-0.021859,-0.008029,0.018684,0.016851,0.018287,0.021862,-0.019490,0.000000,-0.012439,-0.020820,0.000000,0.013297,0.030441,0.018294,-0.012696,0.001729,0.026978,-0.004049
0.001168,0.026946,0.007943,-0.056646,-0.039707,-0.030070,-0.050849,-0.012117,-0.002870,0.004075,-0.018153,-0.027097,-0.014613,0.010929,0.004766,0.057278,-0.001312,-0.008711,0.000000,0.005740,0.003680,0.000000,0.014362,0.015321,-0.010341,0.019253,0.018810,-0.005130,-0.021935
-0.015368,-0.016131,-0.013751,0.023569,-0.013692,-0.006908,0.047279,-0.016350,-0.017111,0.047351,0.022547,-0.035912,0.007595,-0.045688,0.011058,0.018816,-0.000864,0.027931,0.000000,-0.014058,-0.041183,0.000000,0.028708,-0.013658,0.083551,0.033090,0.010641,-0.018142,0.022291
-0.023636,-0.037669,-0.024598,0.063677,-0.000685,0.004672,0.096343,-0.018467,-0.024232,0.068988,0.042897,-0.040319,0.018699,-0.073996,0.014203,-0.000415,-0.000640,0.046252,0.000000,-0.023957,-0.063615,0.000000,0.035881,-0.028147,0.130497,0.040008,0.006557,-0.024647,0.044404
-0.004726,0.009025,-0.027257,0.007607,0.009284,-0.014904,-0.040077,0.045319,0.049310,0.042400,0.025519,0.001245,0.008862,0.018681,-0.006704,0.004835,0.015750,-0.040452,0.000000,-0.016165,-0.003340,0.000000,-0.059062,0.019819,-0.014386,-0.016095,-0.021484,0.006624,0.008291
-0.002723,0.007428,-0.017927,-0.005278,0.005001,-0.004692,-0.022899,0.036535,0.013850,0.017650,0.010835,-0.015830,0.035909,0.013468,-0.008715,0.003321,-0.007931,-0.026572,0.000000,-0.030935,-0.017680,0.000000,-0.032638,0.022036,-0.029631,-0.021093,-0.012828,0.009186,0.014841
0.001282,0.004233,0.000732,-0.031047,-0.003566,0.015731,0.011457,0.018967,-0.057071,-0.031852,-0.018535,-0.049978,0.090004,0.003041,-0.012738,0.000293,-0.055293,0.001187,0.000000,-0.060475,-0.046359,0.000000,0.020210,0.026469,-0.060122,-0.031088,0.004484,0.014310,0.027940
-0.012577,0.030765,-0.007921,-0.014337,-0.017825,-0.000611,-0.022436,-0.038983,-0.028632,0.016989,0.003418,-0.046324,0.064240,-0.026370,0.014873,0.013416,-0.025197,-0.002847,0.000000,-0.038013,-0.047165,0.000000,0.014571,-0.031077,-0.028045,-0.015648,0.007449,0.016824,-0.025508
-0.019507,0.044031,-0.012248,-0.005981,-0.024955,-0.008782,-0.039382,-0.067957,-0.014412,0.041410,0.014395,-0.044496,0.051357,-0.041076,0.028678,0.019977,-0.010149,-0.004864,0.000000,-0.026783,-0.047568,0.000000,0.011752,-0.059849,-0.012007,-0.007928,0.008931,0.018081,-0.052231
-0.015183,0.004069,-0.008606,0.011612,-0.010663,-0.012865,0.003391,-0.018001,-0.000804,0.046647,0.010785,-0.023403,0.034792,-0.017789,-0.033967,0.007331,0.001874,0.001951,0.000000,-0.032487,-0.044986,0.000000,0.006970,0.019772,0.005380,0.007816,-0.009437,-0.013459,0.002343
-0.006559,0.006178,-0.009793,0.003253,-0.013968,-0.017971,0.004050,-0.014918,0.005332,0.038434,0.014602,-0.022800,0.023839,-0.009852,-0.026344,0.012860,-0.003749,-0.002522,0.000000,-0.025113,-0.045776,0.000000,0.009112,0.016942,0.014204,0.002362,-0.005649,0.007695,-0.010957
0.010688,0.010395,-0.012167,-0.013466,-0.020578,-0.028184,0.005366,-0.008752,0.017604,0.022007,0.022236,-0.021594,0.001935,0.006022,-0.011100,0.023918,-0.014995,-0.011469,0.000000,-0.010364,-0.047357,0.000000,0.013397,0.011281,0.031852,-0.008546,0.001928,0.050001,-0.037557
0.011242,-0.008077,-0.004608,0.023578,-0.023957,-0.014525,0.006837,0.008978,0.027130,0.053515,0.063858,-0.020158,0.005826,-0.015996,-0.039294,-0.000930,-0.004317,-0.004373,0.000000,-0.014343,-0.048740,0.000000,0.017140,-0.010704,0.052345,-0.013133,-0.021210,0.040714,-0.063615
0.011519,-0.017313,-0.000828,0.042100,-0.025647,-0.007695,0.007572,0.017843,0.031893,0.069269,0.084669,-0.019441,0.007771,-0.027005,-0.053392,-0.013354,0.001023,-0.000824,0.000000,-0.016333,-0.049431,0.000000,0.019011,-0.021697,0.062592,-0.015426,-0.032779,0.036071,-0.076644
0.038023,0.021837,0.004433,0.028201,-0.009915,0.016970,0.011002,0.032303,-0.041857,-0.031729,0.006213,-0.032837,0.054161,0.009010,0.010987,-0.048974,0.009767,-0.054351,0.000000,-0.048730,-0.066715,0.000000,0.113618,-0.016142,-0.068129,-0.058635,-0.013746,0.015619,-0.132330
0.025414,0.014946,0.001940,0.028905,-0.001898,0.006917,0.013263,0.015875,-0.031457,-0.012117,0.002474,-0.022806,0.028663,-0.000390,0.012539,-0.039058,0.012151,-0.035909,0.000000,-0.033869,-0.056747,0.000000,0.088843,0.002112,-0.040413,-0.034659,-0.012990,0.022947,-0.102025
0.000197,0.001165,-0.003046,0.030313,0.014135,-0.013190,0.017784,-0.016982,-0.010656,0.027106,-0.005003,-0.002743,-0.022332,-0.019191,0.015644,-0.019226,0.016919,0.000976,0.000000,-0.004145,-0.036811,0.000000,0.039293,0.038621,0.015019,0.013292,-0.011477,0.037605,-0.041414
