joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.820316,-0.064289,-0.126583,0.804925,-0.500005,0.090488,0.402928,-0.280545,-0.048543,0.591018,0.210774,1.080378,0.720442,0.024852,-0.146271,2.105141,-1.387929,-0.163102,0.261800,1.882412,-1.043951,1.700000,1.404847,-0.193171,0.154294,-0.092583,-0.079977,-0.087719,0.044111
-0.821978,-0.064716,-0.126746,0.805663,-0.500153,0.090697,0.402232,-0.279926,-0.048388,0.592751,0.211268,1.079349,0.721025,0.024485,-0.146656,2.105193,-1.387458,-0.162594,0.261800,1.881642,-1.044245,1.700000,1.404274,-0.193561,0.155424,-0.092127,-0.079772,-0.087372,0.044183
-0.822777,-0.064183,-0.126664,0.806037,-0.500256,0.091122,0.401521,-0.279927,-0.048520,0.594048,0.211045,1.077918,0.722290,0.023819,-0.147080,2.105386,-1.387682,-0.162326,0.261800,1.880399,-1.044885,1.700000,1.403599,-0.193268,0.155548,-0.092122,-0.079688,-0.087508,0.044193
-0.823779,-0.063969,-0.126559,0.806539,-0.500335,0.091469,0.400965,-0.279805,-0.048538,0.595350,0.210932,1.076590,0.723286,0.023196,-0.147300,2.105611,-1.387726,-0.161959,0.261800,1.879262,-1.045449,1.700000,1.402906,-0.193007,0.155787,-0.092042,-0.079627,-0.087564,0.044284
-0.825188,-0.064395,-0.126409,0.807293,-0.500363,0.091660,0.400720,-0.279437,-0.048326,0.596666,0.211042,1.075470,0.723747,0.022656,-0.147111,2.105901,-1.387410,-0.161396,0.261800,1.878336,-1.045864,1.700000,1.402175,-0.192809,0.156253,-0.091809,-0.079610,-0.087461,0.044535
-0.825209,-0.063383,-0.126269,0.807165,-0.500391,0.091397,0.401522,-0.280214,-0.048792,0.596759,0.210053,1.074251,0.724948,0.022118,-0.147342,2.106732,-1.386858,-0.161007,0.261800,1.876990,-1.045598,1.700000,1.401469,-0.192551,0.156150,-0.091816,-0.079635,-0.087120,0.045162
-0.824535,-0.061653,-0.126134,0.806595,-0.500419,0.090907,0.402847,-0.281565,-0.049599,0.596239,0.208514,1.072982,0.726519,0.021581,-0.147782,2.107835,-1.386188,-0.160705,0.261800,1.875435,-1.044994,1.700000,1.400776,-0.192262,0.155763,-0.091943,-0.079682,-0.086660,0.045976
-0.826763,-0.063054,-0.125764,0.807353,-0.500511,0.091377,0.400050,-0.280122,-0.049352,0.598291,0.209798,1.071977,0.725732,0.021365,-0.147160,2.107755,-1.385378,-0.161227,0.261800,1.874957,-1.045410,1.700000,1.400096,-0.191886,0.156353,-0.091876,-0.079617,-0.086001,0.045055
-0.828186,-0.063431,-0.125386,0.807488,-0.500533,0.091457,0.398237,-0.279685,-0.049415,0.599673,0.210219,1.070933,0.725383,0.020907,-0.146997,2.108150,-1.384403,-0.161440,0.261800,1.874378,-1.045257,1.700000,1.399291,-0.191933,0.156794,-0.091703,-0.079521,-0.085630,0.044751
-0.827999,-0.061757,-0.124991,0.806376,-0.500417,0.090753,0.398394,-0.281255,-0.050096,0.599717,0.208914,1.069808,0.725908,0.019961,-0.147754,2.109492,-1.383098,-0.161035,0.261800,1.873594,-1.043968,1.700000,1.398237,-0.192827,0.156940,-0.091319,-0.079367,-0.085835,0.045679
-0.829957,-0.062144,-0.124739,0.806335,-0.500490,0.090942,0.396542,-0.281111,-0.050111,0.601000,0.209325,1.068553,0.726205,0.019201,-0.147644,2.110043,-1.382575,-0.160766,0.261800,1.872904,-1.043453,1.700000,1.396615,-0.193383,0.157020,-0.090899,-0.078900,-0.086380,0.046748
-0.832988,-0.063561,-0.124559,0.806828,-0.500657,0.091576,0.393687,-0.280110,-0.049793,0.602903,0.210593,1.067232,0.726387,0.018532,-0.147101,2.110199,-1.382443,-0.160565,0.261800,1.872261,-1.043326,1.700000,1.394707,-0.193769,0.157066,-0.090461,-0.078276,-0.087095,0.047887
-0.834109,-0.063387,-0.124381,0.806337,-0.501036,0.091613,0.392570,-0.280573,-0.049307,0.604231,0.210777,1.066286,0.726110,0.017724,-0.147149,2.110884,-1.381507,-0.159997,0.261800,1.871806,-1.042519,1.700000,1.392503,-0.193462,0.157275,-0.089987,-0.077826,-0.088553,0.048963
-0.834990,-0.063286,-0.124276,0.806421,-0.501294,0.091599,0.391938,-0.280968,-0.048805,0.605602,0.211043,1.065539,0.725805,0.017077,-0.147089,2.111332,-1.380417,-0.159503,0.261800,1.871328,-1.041610,1.700000,1.390517,-0.193336,0.157442,-0.089710,-0.077566,-0.089406,0.049769
-0.835393,-0.063328,-0.124316,0.807657,-0.501313,0.091484,0.392276,-0.281225,-0.048272,0.607058,0.211475,1.065188,0.725446,0.016752,-0.146810,2.111305,-1.379020,-0.159156,0.261800,1.870808,-1.040494,1.700000,1.388968,-0.193568,0.157525,-0.089829,-0.077686,-0.089047,0.050035
-0.835945,-0.063483,-0.124211,0.808073,-0.501656,0.091294,0.392311,-0.281548,-0.047965,0.608144,0.211872,1.064653,0.725030,0.016463,-0.146608,2.111511,-1.378091,-0.158859,0.261800,1.870396,-1.039409,1.700000,1.387717,-0.193741,0.157394,-0.089757,-0.077672,-0.088994,0.049869
-0.836570,-0.063695,-0.124033,0.808079,-0.502161,0.091067,0.392194,-0.281904,-0.047772,0.609045,0.212251,1.064027,0.724586,0.016192,-0.146443,2.111834,-1.377396,-0.158587,0.261800,1.870040,-1.038339,1.700000,1.386615,-0.193886,0.157156,-0.089589,-0.077591,-0.089094,0.049488
-0.837530,-0.063669,-0.123988,0.807847,-0.501553,0.091192,0.391602,-0.281604,-0.048295,0.608953,0.211601,1.063308,0.724883,0.015837,-0.146346,2.112025,-1.377147,-0.158488,0.261800,1.869284,-1.037379,1.700000,1.385494,-0.193373,0.156207,-0.089568,-0.077544,-0.088955,0.049998
-0.838266,-0.063589,-0.123881,0.807613,-0.501138,0.091161,0.390994,-0.281203,-0.048659,0.609072,0.211062,1.062733,0.724801,0.015649,-0.146315,2.112436,-1.376778,-0.158377,0.261800,1.868674,-1.036360,1.700000,1.384453,-0.192946,0.155688,-0.089504,-0.077497,-0.088859,0.050415
-0.838553,-0.063404,-0.123649,0.807377,-0.501108,0.090815,0.390353,-0.280600,-0.048707,0.609613,0.210744,1.062443,0.723959,0.015798,-0.146416,2.113284,-1.376171,-0.158241,0.261800,1.868355,-1.035222,1.700000,1.383569,-0.192690,0.156030,-0.089353,-0.077450,-0.088853,0.050649
-0.838708,-0.063435,-0.123769,0.807883,-0.501280,0.090615,0.390628,-0.280190,-0.048389,0.610550,0.210899,1.062265,0.723431,0.015645,-0.146339,2.113324,-1.375483,-0.158114,0.261800,1.867741,-1.034357,1.700000,1.382789,-0.192179,0.156464,-0.089136,-0.077626,-0.088930,0.050815
-0.838798,-0.063574,-0.124066,0.808759,-0.501553,0.090487,0.391360,-0.279876,-0.047888,0.611685,0.211290,1.062143,0.723059,0.015340,-0.146173,2.112959,-1.374755,-0.157991,0.261800,1.866981,-1.033628,1.700000,1.382062,-0.191541,0.156944,-0.088887,-0.077914,-0.089048,0.050948
-0.838564,-0.063582,-0.124485,0.809547,-0.501667,0.090146,0.392071,-0.279765,-0.047060,0.613468,0.211538,1.062014,0.722171,0.014442,-0.146125,2.112702,-1.374368,-0.157652,0.261800,1.866713,-1.033097,1.700000,1.381231,-0.191425,0.157537,-0.088553,-0.078236,-0.088838,0.050718
-0.838578,-0.063588,-0.124781,0.810340,-0.501707,0.089886,0.392654,-0.279670,-0.046495,0.614985,0.211792,1.061951,0.721131,0.013703,-0.146063,2.112497,-1.373879,-0.157307,0.261800,1.866583,-1.032389,1.700000,1.380472,-0.191326,0.157940,-0.088270,-0.078461,-0.088631,0.050675
-0.839084,-0.063591,-0.124831,0.811142,-0.501599,0.089788,0.392982,-0.279605,-0.046459,0.615969,0.212058,1.062019,0.719788,0.013284,-0.145973,2.112394,-1.373188,-0.156949,0.261800,1.866729,-1.031328,1.700000,1.379856,-0.191261,0.157964,-0.088087,-0.078496,-0.088429,0.051003
-0.838382,-0.062368,-0.124763,0.810874,-0.501398,0.089334,0.393774,-0.280012,-0.047482,0.615477,0.210728,1.061704,0.719723,0.012680,-0.145886,2.112819,-1.372664,-0.156722,0.261800,1.865932,-1.030337,1.700000,1.379934,-0.191165,0.157390,-0.088161,-0.078355,-0.088287,0.051397
-0.837077,-0.060533,-0.124636,0.810070,-0.501151,0.088701,0.394797,-0.280656,-0.049033,0.614247,0.208600,1.061198,0.720297,0.011984,-0.145800,2.113508,-1.372223,-0.156560,0.261800,1.864664,-1.029381,1.700000,1.380358,-0.191053,0.156517,-0.088365,-0.078126,-0.088174,0.051823
-0.838757,-0.061862,-0.124710,0.810393,-0.501297,0.088836,0.393390,-0.279367,-0.049186,0.615366,0.209351,1.061086,0.719453,0.012281,-0.145153,2.113057,-1.372469,-0.156966,0.261800,1.864456,-1.029107,1.700000,1.380545,-0.190075,0.155566,-0.088551,-0.078192,-0.088241,0.051618
-0.839827,-0.062697,-0.124780,0.810604,-0.501447,0.088852,0.392358,-0.278455,-0.049088,0.616421,0.210043,1.061045,0.718479,0.012403,-0.144751,2.112830,-1.372610,-0.157289,0.261800,1.864379,-1.028727,1.700000,1.380621,-0.189422,0.154993,-0.088717,-0.078224,-0.088528,0.051414
-0.839679,-0.062544,-0.124843,0.810590,-0.501608,0.088631,0.392073,-0.278297,-0.048488,0.617349,0.210615,1.061147,0.717245,0.012176,-0.144841,2.113049,-1.372542,-0.157446,0.261800,1.864563,-1.028135,1.700000,1.380478,-0.189421,0.155178,-0.088844,-0.078191,-0.089253,0.051211
-0.839627,-0.062424,-0.125054,0.810489,-0.501708,0.088643,0.392539,-0.278139,-0.048521,0.617763,0.210514,1.061116,0.716456,0.011831,-0.145139,2.112986,-1.372562,-0.157476,0.261800,1.864624,-1.027733,1.700000,1.380641,-0.189558,0.155158,-0.088817,-0.078315,-0.089292,0.050494
-0.839624,-0.062322,-0.125339,0.810343,-0.501777,0.088771,0.393380,-0.277981,-0.048871,0.617921,0.210076,1.061019,0.715888,0.011428,-0.145541,2.112782,-1.372625,-0.157442,0.261800,1.864623,-1.027425,1.700000,1.380957,-0.189763,0.155035,-0.088713,-0.078518,-0.088986,0.049520
-0.840257,-0.062834,-0.125798,0.810402,-0.502158,0.088680,0.393290,-0.278114,-0.048851,0.619433,0.210537,1.061073,0.715421,0.010900,-0.145938,2.112744,-1.372930,-0.157007,0.261800,1.864722,-1.027036,1.700000,1.380477,-0.189731,0.155007,-0.088349,-0.078535,-0.088895,0.050074
-0.840772,-0.063326,-0.126122,0.810438,-0.502466,0.088570,0.393191,-0.278021,-0.049043,0.620669,0.210822,1.061188,0.714898,0.010265,-0.146251,2.112557,-1.373207,-0.156789,0.261800,1.864773,-1.026804,1.700000,1.380370,-0.189736,0.155000,-0.088052,-0.078518,-0.088888,0.050428
-0.841053,-0.063777,-0.126175,0.810429,-0.502629,0.088422,0.393076,-0.277476,-0.049657,0.621353,0.210755,1.061424,0.714264,0.009415,-0.146397,2.112070,-1.373427,-0.157007,0.261800,1.864731,-1.026888,1.700000,1.381009,-0.189815,0.155034,-0.087887,-0.078432,-0.089048,0.050383
-0.841680,-0.063993,-0.126179,0.810038,-0.503208,0.088209,0.392522,-0.277732,-0.049663,0.622619,0.210889,1.061737,0.713412,0.008496,-0.146493,2.112212,-1.373484,-0.156865,0.261800,1.865079,-1.026454,1.700000,1.380674,-0.190114,0.155302,-0.087491,-0.078278,-0.089442,0.050639
-0.842480,-0.064091,-0.126159,0.809456,-0.503995,0.087963,0.391749,-0.278388,-0.049364,0.624175,0.211124,1.062090,0.712450,0.007542,-0.146562,2.112667,-1.373460,-0.156543,0.261800,1.865623,-1.025762,1.700000,1.379852,-0.190524,0.155686,-0.086979,-0.078090,-0.089953,0.051045
-0.842545,-0.064507,-0.126475,0.810467,-0.504253,0.088218,0.392596,-0.277991,-0.049479,0.625452,0.211826,1.062284,0.712324,0.007216,-0.146800,2.112637,-1.373497,-0.155956,0.261800,1.865562,-1.025620,1.700000,1.379693,-0.190359,0.155748,-0.087697,-0.078494,-0.089043,0.050594
-0.842744,-0.064966,-0.126740,0.811279,-0.504422,0.088433,0.393252,-0.277420,-0.049336,0.626801,0.212387,1.062538,0.711985,0.006813,-0.147056,2.112622,-1.373475,-0.155370,0.261800,1.865634,-1.025426,1.700000,1.379558,-0.190291,0.156269,-0.087985,-0.078868,-0.088411,0.050196
-0.843214,-0.065511,-0.126905,0.811693,-0.504411,0.088568,0.393524,-0.276499,-0.048673,0.628295,0.212668,1.062910,0.711225,0.006256,-0.147345,2.112638,-1.373336,-0.154788,0.261800,1.865974,-1.025129,1.700000,1.379471,-0.190418,0.157712,-0.087412,-0.079181,-0.088336,0.049903
-0.842879,-0.065439,-0.127201,0.811975,-0.504817,0.088557,0.394053,-0.275835,-0.048298,0.629130,0.213095,1.063633,0.710688,0.005854,-0.146789,2.112545,-1.372796,-0.154491,0.261800,1.866210,-1.024673,1.700000,1.378692,-0.190114,0.157515,-0.088192,-0.079523,-0.088928,0.049991
-0.842141,-0.065060,-0.127562,0.812192,-0.505432,0.088474,0.394710,-0.275299,-0.048067,0.629636,0.213595,1.064530,0.710263,0.005528,-0.145810,2.112398,-1.372056,-0.154335,0.261800,1.866395,-1.024139,1.700000,1.377566,-0.189596,0.156499,-0.089650,-0.079880,-0.089854,0.050269
-0.842358,-0.065423,-0.127780,0.813087,-0.505636,0.088752,0.395316,-0.274914,-0.047856,0.630346,0.213828,1.065207,0.710112,0.005023,-0.146194,2.112109,-1.371914,-0.154421,0.261800,1.866484,-1.023978,1.700000,1.377385,-0.189936,0.156513,-0.089855,-0.080067,-0.090272,0.050056
-0.842533,-0.065627,-0.127978,0.813447,-0.505997,0.089180,0.395517,-0.274734,-0.047944,0.630601,0.214085,1.065456,0.710529,0.004454,-0.146515,2.111740,-1.371999,-0.154554,0.261800,1.866392,-1.024043,1.700000,1.377336,-0.190547,0.156403,-0.090114,-0.080041,-0.090561,0.049635
-0.842626,-0.065514,-0.128136,0.812733,-0.506672,0.089909,0.394911,-0.274965,-0.048630,0.629947,0.214393,1.064850,0.712081,0.003756,-0.146714,2.111207,-1.372542,-0.154782,0.261800,1.865938,-1.024562,1.700000,1.377554,-0.191700,0.156043,-0.090481,-0.079589,-0.090594,0.048801
-0.842797,-0.065649,-0.128106,0.812305,-0.507158,0.090458,0.394681,-0.275263,-0.048842,0.629978,0.214666,1.064483,0.713047,0.003333,-0.147148,2.111120,-1.372459,-0.154705,0.261800,1.865654,-1.024735,1.700000,1.376916,-0.192008,0.156233,-0.090493,-0.079305,-0.090855,0.048931
-0.843006,-0.065908,-0.127982,0.812020,-0.507550,0.090917,0.394639,-0.275595,-0.048817,0.630353,0.214922,1.064234,0.713720,0.003047,-0.147698,2.111256,-1.372062,-0.154476,0.261800,1.865457,-1.024734,1.700000,1.375850,-0.191894,0.156698,-0.090327,-0.079105,-0.091229,0.049542
-0.843301,-0.065973,-0.128004,0.812057,-0.507593,0.091334,0.394376,-0.275675,-0.048934,0.630827,0.215150,1.063814,0.714400,0.002416,-0.147757,2.111627,-1.371686,-0.154450,0.261800,1.865386,-1.024829,1.700000,1.375058,-0.191882,0.156579,-0.090581,-0.078889,-0.091426,0.049803
-0.843707,-0.066066,-0.128009,0.811841,-0.507687,0.091810,0.394017,-0.275529,-0.049242,0.631171,0.215181,1.063298,0.715347,0.001982,-0.147586,2.111868,-1.371287,-0.154517,0.261800,1.865146,-1.024922,1.700000,1.374269,-0.192108,0.156378,-0.090889,-0.078767,-0.091599,0.049824
-0.844336,-0.066216,-0.127980,0.811120,-0.507882,0.092402,0.393467,-0.274929,-0.049929,0.631251,0.214822,1.062589,0.716829,0.001942,-0.146956,2.111849,-1.370842,-0.154766,0.261800,1.864570,-1.025009,1.700000,1.373486,-0.192806,0.156015,-0.091304,-0.078834,-0.091729,0.049365
-0.844580,-0.066077,-0.127902,0.810757,-0.507882,0.092750,0.393018,-0.274513,-0.050232,0.631338,0.214671,1.062093,0.717736,0.001873,-0.146728,2.112119,-1.370284,-0.154963,0.261800,1.863984,-1.025262,1.700000,1.372707,-0.193354,0.156081,-0.091901,-0.078935,-0.091220,0.048691
-0.844632,-0.065794,-0.127801,0.810575,-0.507785,0.092976,0.392621,-0.274188,-0.050341,0.631427,0.214623,1.061703,0.718354,0.001789,-0.146701,2.112533,-1.369669,-0.155133,0.261800,1.863393,-1.025597,1.700000,1.371929,-0.193827,0.156361,-0.092589,-0.079052,-0.090393,0.047909
-0.844092,-0.066039,-0.128188,0.810933,-0.508124,0.093274,0.393639,-0.274015,-0.050417,0.631503,0.214487,1.061223,0.719306,0.001482,-0.146173,2.112261,-1.368658,-0.155198,0.261800,1.862594,-1.026224,1.700000,1.371815,-0.193361,0.157021,-0.093186,-0.079485,-0.088754,0.046288
-0.843768,-0.066428,-0.128509,0.811052,-0.508605,0.093566,0.394284,-0.273981,-0.050521,0.631430,0.214615,1.060739,0.720122,0.001395,-0.146088,2.112011,-1.367841,-0.155466,0.261800,1.861797,-1.026962,1.700000,1.372045,-0.193265,0.158017,-0.093551,-0.079809,-0.087791,0.044863
-0.843875,-0.067103,-0.128695,0.810691,-0.509371,0.093846,0.394183,-0.274224,-0.050681,0.631056,0.215272,1.060249,0.720666,0.001744,-0.146887,2.111804,-1.367414,-0.156142,0.261800,1.861001,-1.027925,1.700000,1.372963,-0.193910,0.159682,-0.093449,-0.079914,-0.088178,0.043828
-0.843961,-0.067555,-0.128765,0.810643,-0.509724,0.094200,0.394052,-0.273995,-0.050973,0.631011,0.215537,1.059186,0.721773,0.001423,-0.147240,2.111715,-1.366926,-0.156235,0.261800,1.860278,-1.028655,1.700000,1.372380,-0.194171,0.161049,-0.093857,-0.080030,-0.087757,0.044060
-0.844037,-0.067895,-0.128778,0.810751,-0.509870,0.094591,0.393907,-0.273530,-0.051331,0.631131,0.215607,1.057838,0.723160,0.000767,-0.147371,2.111684,-1.366407,-0.156035,0.261800,1.859593,-1.029269,1.700000,1.371047,-0.194242,0.162266,-0.094520,-0.080150,-0.086932,0.044925
-0.841975,-0.065469,-0.128727,0.809579,-0.509306,0.094234,0.394805,-0.274242,-0.052803,0.629394,0.213288,1.056494,0.725133,0.000599,-0.147047,2.112993,-1.365811,-0.156233,0.261800,1.857968,-1.029053,1.700000,1.370500,-0.194122,0.161236,-0.095211,-0.080161,-0.086981,0.045578
-0.840928,-0.064413,-0.128777,0.809177,-0.508993,0.094134,0.395216,-0.274378,-0.053502,0.628739,0.212210,1.055304,0.726490,0.000571,-0.146619,2.113790,-1.365261,-0.156404,0.261800,1.856622,-1.029369,1.700000,1.370109,-0.193930,0.160827,-0.095658,-0.080203,-0.086911,0.045841
-0.841910,-0.066096,-0.129029,0.810316,-0.509180,0.094548,0.394656,-0.273364,-0.052652,0.630248,0.213616,1.054421,0.726613,0.000821,-0.145985,2.113562,-1.364802,-0.156519,0.261800,1.855838,-1.030751,1.700000,1.370029,-0.193591,0.161660,-0.095619,-0.080307,-0.086604,0.045327
-0.842219,-0.066272,-0.129324,0.810833,-0.509119,0.094487,0.393956,-0.272712,-0.051680,0.631354,0.214721,1.053641,0.726644,0.000951,-0.146314,2.114007,-1.364395,-0.156520,0.261800,1.855725,-1.031130,1.700000,1.369951,-0.193615,0.161758,-0.095373,-0.080332,-0.086525,0.045296
-0.842190,-0.065695,-0.129641,0.811038,-0.508934,0.094188,0.393186,-0.272242,-0.050648,0.632258,0.215676,1.052912,0.726628,0.001021,-0.147125,2.114787,-1.364015,-0.156465,0.261800,1.855947,-1.031007,1.700000,1.369874,-0.193819,0.161489,-0.095023,-0.080317,-0.086561,0.045507
-0.842267,-0.066078,-0.129868,0.811061,-0.508785,0.094184,0.393330,-0.272295,-0.050974,0.631910,0.215453,1.052528,0.726533,0.001473,-0.146667,2.114762,-1.363346,-0.156963,0.261800,1.855516,-1.031669,1.700000,1.370129,-0.193059,0.162141,-0.095597,-0.080453,-0.085701,0.045605
-0.842310,-0.066154,-0.129966,0.810698,-0.508951,0.093981,0.393087,-0.272411,-0.051210,0.631705,0.215184,1.052090,0.726373,0.001846,-0.146330,2.115128,-1.362909,-0.157353,0.261800,1.855268,-1.032085,1.700000,1.370395,-0.192450,0.162507,-0.095851,-0.080418,-0.085161,0.045524
-0.842286,-0.065615,-0.129808,0.809565,-0.509745,0.093379,0.392070,-0.272653,-0.051267,0.631787,0.214821,1.051548,0.726081,0.002065,-0.146235,2.116274,-1.362935,-0.157527,0.261800,1.855382,-1.032012,1.700000,1.370682,-0.192143,0.162301,-0.095465,-0.080042,-0.085264,0.045086
-0.842594,-0.065938,-0.130083,0.810036,-0.510019,0.093241,0.393016,-0.272980,-0.051609,0.632734,0.215272,1.050830,0.726232,0.001151,-0.146013,2.116650,-1.362952,-0.156968,0.261800,1.855101,-1.032835,1.700000,1.371256,-0.192417,0.163972,-0.094804,-0.079829,-0.085626,0.045531
-0.843067,-0.066691,-0.130575,0.811310,-0.510032,0.093335,0.394943,-0.273350,-0.052094,0.634114,0.216130,1.050024,0.726606,-0.000329,-0.145729,2.116642,-1.362965,-0.156043,0.261800,1.854622,-1.034108,1.700000,1.371974,-0.192979,0.166581,-0.094003,-0.079698,-0.086119,0.046420
-0.843161,-0.066511,-0.131120,0.811462,-0.509847,0.093037,0.394141,-0.272443,-0.051108,0.634962,0.216640,1.050049,0.726784,0.000045,-0.145863,2.116738,-1.362650,-0.156852,0.261800,1.854299,-1.034174,1.700000,1.370793,-0.192583,0.166294,-0.094325,-0.080128,-0.085987,0.046585
-0.843216,-0.066362,-0.131478,0.811356,-0.509747,0.092943,0.393683,-0.271713,-0.050831,0.635315,0.216857,1.049732,0.727502,0.000314,-0.146038,2.116805,-1.362808,-0.157384,0.261800,1.853680,-1.034528,1.700000,1.370140,-0.192142,0.165701,-0.094747,-0.080385,-0.085803,0.046882
-0.843190,-0.066277,-0.131464,0.810735,-0.509818,0.093257,0.393912,-0.271333,-0.051972,0.634678,0.216486,1.048733,0.729302,0.000375,-0.146293,2.116811,-1.363914,-0.157360,0.261800,1.852471,-1.035455,1.700000,1.370544,-0.191613,0.164499,-0.095369,-0.080295,-0.085517,0.047441
-0.843441,-0.065662,-0.131622,0.810449,-0.510174,0.093245,0.393464,-0.272113,-0.052545,0.635017,0.216555,1.047806,0.730587,-0.000152,-0.145995,2.117079,-1.364418,-0.157417,0.261800,1.851710,-1.036398,1.700000,1.370836,-0.192235,0.163938,-0.095682,-0.080146,-0.085181,0.046931
-0.843832,-0.064781,-0.131867,0.810329,-0.510674,0.093069,0.392676,-0.273472,-0.052833,0.635846,0.216842,1.046916,0.731614,-0.000974,-0.145422,2.117479,-1.364621,-0.157514,0.261800,1.851175,-1.037350,1.700000,1.371071,-0.193432,0.163698,-0.095841,-0.079967,-0.084819,0.045886
-0.844135,-0.064700,-0.132039,0.810561,-0.510887,0.092812,0.392744,-0.273832,-0.052849,0.636778,0.217058,1.046448,0.732310,-0.001330,-0.146101,2.117625,-1.364584,-0.157475,0.261800,1.850525,-1.038250,1.700000,1.371210,-0.193036,0.163805,-0.095684,-0.080156,-0.085088,0.045933
-0.844266,-0.064576,-0.132235,0.810626,-0.511166,0.092453,0.392825,-0.274130,-0.052742,0.637547,0.217350,1.045992,0.732787,-0.001527,-0.146628,2.117882,-1.364659,-0.157526,0.261800,1.850023,-1.039165,1.700000,1.371392,-0.192697,0.164089,-0.095637,-0.080269,-0.084934,0.045714
-0.844053,-0.064369,-0.132478,0.810357,-0.511578,0.091889,0.392932,-0.274306,-0.052390,0.637987,0.217795,1.045560,0.732825,-0.001406,-0.146850,2.118361,-1.364959,-0.157755,0.261800,1.849815,-1.040112,1.700000,1.371660,-0.192472,0.164726,-0.095808,-0.080230,-0.083934,0.044963
-0.843828,-0.064530,-0.132570,0.810829,-0.512057,0.091599,0.393069,-0.274126,-0.051848,0.639058,0.219072,1.045157,0.732942,-0.001726,-0.147636,2.118342,-1.365045,-0.157842,0.261800,1.849529,-1.041087,1.700000,1.372003,-0.192686,0.165773,-0.096071,-0.080655,-0.083120,0.043691
-0.843597,-0.064876,-0.132587,0.811671,-0.512570,0.091445,0.393220,-0.273769,-0.051210,0.640443,0.220765,1.044768,0.733097,-0.002266,-0.148703,2.118075,-1.365025,-0.157859,0.261800,1.849202,-1.042076,1.700000,1.372383,-0.193120,0.167025,-0.096379,-0.081310,-0.082398,0.042158
-0.842837,-0.064440,-0.132498,0.812235,-0.512768,0.091784,0.393440,-0.273123,-0.052047,0.639808,0.220890,1.044111,0.734180,-0.002086,-0.148484,2.117096,-1.364829,-0.158946,0.261800,1.848227,-1.043410,1.700000,1.374656,-0.193442,0.165662,-0.097552,-0.081585,-0.082086,0.039511
-0.842329,-0.064141,-0.132460,0.812813,-0.512806,0.091922,0.393706,-0.272806,-0.052676,0.639566,0.220939,1.043655,0.734754,-0.002094,-0.148233,2.116315,-1.364586,-0.159664,0.261800,1.847550,-1.044545,1.700000,1.376433,-0.193400,0.164854,-0.098245,-0.081845,-0.081627,0.037471
-0.842325,-0.064117,-0.132520,0.813419,-0.512523,0.091659,0.394061,-0.273145,-0.052889,0.640108,0.220839,1.043600,0.734307,-0.002478,-0.147920,2.115930,-1.364248,-0.159645,0.261800,1.847467,-1.045281,1.700000,1.377218,-0.192628,0.165155,-0.097979,-0.082074,-0.080875,0.036642
-0.842118,-0.064094,-0.132590,0.813729,-0.512484,0.091545,0.394395,-0.273460,-0.052902,0.640605,0.221181,1.043414,0.734122,-0.002787,-0.148207,2.115777,-1.364213,-0.159511,0.261800,1.847256,-1.046053,1.700000,1.378086,-0.192382,0.165999,-0.097879,-0.082342,-0.079769,0.035315
-0.841810,-0.064071,-0.132663,0.813890,-0.512567,0.091507,0.394717,-0.273762,-0.052815,0.641080,0.221743,1.043161,0.734067,-0.003058,-0.148794,2.115740,-1.364331,-0.159321,0.261800,1.846981,-1.046842,1.700000,1.378994,-0.192400,0.167115,-0.097862,-0.082629,-0.078485,0.033737
-0.841320,-0.063814,-0.132437,0.813833,-0.512820,0.091018,0.394820,-0.273111,-0.052678,0.640754,0.221459,1.043723,0.733276,-0.002902,-0.149573,2.115138,-1.363619,-0.159709,0.261800,1.847302,-1.046668,1.700000,1.379142,-0.191844,0.166785,-0.098074,-0.082993,-0.079229,0.033294
-0.840933,-0.063748,-0.132353,0.814010,-0.512953,0.090638,0.395129,-0.272626,-0.052518,0.640635,0.221460,1.044160,0.732630,-0.002690,-0.150060,2.114758,-1.363225,-0.159852,0.261800,1.847581,-1.046676,1.700000,1.379102,-0.191181,0.166880,-0.098247,-0.083262,-0.079656,0.033049
-0.840751,-0.064066,-0.132552,0.814657,-0.512846,0.090475,0.395847,-0.272473,-0.052315,0.640930,0.222034,1.044345,0.732277,-0.002366,-0.149961,2.114820,-1.363463,-0.159507,0.261800,1.847771,-1.047045,1.700000,1.378685,-0.190305,0.167823,-0.098344,-0.083342,-0.079448,0.033199
-0.839257,-0.062398,-0.132417,0.813684,-0.512681,0.089744,0.397430,-0.274228,-0.053140,0.638951,0.220250,1.044440,0.732423,-0.001501,-0.150061,2.115360,-1.362988,-0.159730,0.261800,1.847572,-1.046504,1.700000,1.379091,-0.190655,0.167313,-0.098326,-0.083305,-0.079805,0.033049
-0.837107,-0.059737,-0.132115,0.811901,-0.512486,0.088729,0.399447,-0.276937,-0.054480,0.635837,0.217289,1.044491,0.732818,-0.000365,-0.150262,2.116140,-1.362156,-0.160237,0.261800,1.847176,-1.045508,1.700000,1.379908,-0.191617,0.166075,-0.098250,-0.083209,-0.080443,0.032748
